current_balance,days_since,is_Auto & Transport,is_Education,is_Entertainment,is_Food & Dining,is_Health & Fitness,is_Pets,is_Taxes,is_Travel,is_Uncategorized,is_Utilities
44228.49,161,0,0,0,0,1,0,0,0,0,0
40822.4,104,0,1,0,0,0,0,0,0,0,0
1410.86,231,0,0,0,1,0,0,0,0,0,0
22427.74,30046,0,0,0,0,0,0,0,0,1,0
12615.28,319,0,0,0,0,0,0,0,0,0,1
25289.17,30161,0,0,0,0,0,0,0,1,0,0
34595.41,201,0,0,1,0,0,0,0,0,0,0
19751.68,335,0,0,0,0,0,1,0,0,0,0
25328.47,330,0,0,0,0,0,0,1,0,0,0
35046.45,189,0,0,0,1,0,0,0,0,0,0
17436.12,35,0,0,1,0,0,0,0,0,0,0
23746.42,316,0,0,0,0,0,0,0,0,0,1
14998.79,47,0,0,0,0,0,0,1,0,0,0
13259.36,297,0,0,0,0,0,1,0,0,0,0
26349.31,325,0,1,0,0,0,0,0,0,0,0
12740.89,172,1,0,0,0,0,0,0,0,0,0
2807.52,30046,0,0,0,0,0,0,0,0,1,0
3242.65,271,0,0,0,0,0,0,1,0,0,0
25939.87,206,0,0,0,0,0,0,0,0,0,1
1159.37,127,0,0,1,0,0,0,0,0,0,0
15008.44,30045,0,0,0,0,0,0,0,0,1,0
27580.14,332,0,0,0,0,0,0,0,1,0,0
23647.09,108,0,0,0,0,0,0,0,1,0,0
9135.65,263,0,0,0,0,0,0,0,1,0,0
46783.59,30051,0,0,0,0,0,0,0,1,0,0
33353.41,293,0,0,0,0,1,0,0,0,0,0
4681.92,342,0,0,0,1,0,0,0,0,0,0
43577.1,259,0,0,1,0,0,0,0,0,0,0
21821.72,30236,0,0,0,0,0,0,0,0,1,0
35789.38,163,0,0,0,0,0,0,1,0,0,0
22864.71,297,1,0,0,0,0,0,0,0,0,0
15082.09,30104,0,0,0,0,0,0,0,1,0,0
12728.87,91,0,0,0,0,0,0,0,1,0,0
10419.87,30163,0,0,0,0,0,0,1,0,0,0
12301.76,30086,0,0,0,0,0,0,0,1,0,0
35098.43,168,0,1,0,0,0,0,0,0,0,0
40327.33,324,1,0,0,0,0,0,0,0,0,0
48769.04,351,0,0,0,0,0,1,0,0,0,0
38885.33,175,0,0,1,0,0,0,0,0,0,0
44974.99,162,0,0,0,1,0,0,0,0,0,0
479.05,341,0,0,0,0,1,0,0,0,0,0
16341.01,348,1,0,0,0,0,0,0,0,0,0
3394.24,30013,0,0,0,0,0,0,0,1,0,0
12955.5,363,0,0,0,0,1,0,0,0,0,0
20376.72,121,0,1,0,0,0,0,0,0,0,0
9311.08,46,0,0,1,0,0,0,0,0,0,0
10225.32,185,0,0,1,0,0,0,0,0,0,0
29399.49,358,0,0,0,0,0,0,0,0,0,1
36707.37,207,1,0,0,0,0,0,0,0,0,0
36619.75,308,0,0,0,0,0,0,1,0,0,0
6033.67,89,0,0,0,0,0,1,0,0,0,0
37851.6,151,0,0,0,0,0,0,1,0,0,0
3911.99,83,0,1,0,0,0,0,0,0,0,0
14387.71,130,0,0,0,0,1,0,0,0,0,0
28585.96,360,0,0,0,0,0,0,1,0,0,0
49531.41,129,0,0,1,0,0,0,0,0,0,0
34056.45,30265,0,0,0,0,0,0,0,0,1,0
39134.14,314,0,0,1,0,0,0,0,0,0,0
10184.84,37,0,0,0,0,1,0,0,0,0,0
48184.16,105,0,0,0,0,0,0,0,0,0,1
18763.24,320,0,0,0,1,0,0,0,0,0,0
23034.95,118,0,0,0,0,0,1,0,0,0,0
49612.96,341,0,0,0,0,0,0,0,0,0,1
48315.59,117,0,1,0,0,0,0,0,0,0,0
37290.51,30129,0,0,0,0,0,0,0,0,1,0
25696.06,122,1,0,0,0,0,0,0,0,0,0
20565.85,30147,0,0,0,0,0,1,0,0,0,0
26066.7,30167,0,0,0,0,0,0,0,1,0,0
4326.63,116,0,0,0,0,1,0,0,0,0,0
32343.98,201,0,0,0,0,0,0,0,0,0,1
20616.71,102,0,0,0,0,1,0,0,0,0,0
11013.31,30142,0,0,0,0,0,1,0,0,0,0
42317.15,55,0,0,0,0,1,0,0,0,0,0
22715.81,47,0,0,0,0,0,0,0,0,0,1
5579.85,100,0,0,0,1,0,0,0,0,0,0
7917.72,353,0,0,0,1,0,0,0,0,0,0
31509.32,197,0,0,0,0,0,0,1,0,0,0
12666.7,30092,0,0,0,0,0,0,0,0,1,0
22454.89,59,0,0,0,0,0,0,0,0,0,1
35882.93,333,0,0,0,0,0,0,0,0,1,0
2418.12,30178,0,0,0,0,0,0,0,0,1,0
42244.5,98,0,1,0,0,0,0,0,0,0,0
9117.34,93,0,0,0,0,0,0,0,0,1,0
32624.97,30335,0,0,0,0,0,0,0,0,1,0
30716.62,30089,0,0,0,0,0,0,0,1,0,0
26407.39,280,1,0,0,0,0,0,0,0,0,0
32677.11,30288,0,0,0,0,0,0,0,0,1,0
2413.73,23,0,0,0,0,0,0,1,0,0,0
28022.91,165,0,0,0,0,0,0,1,0,0,0
23469.88,333,0,0,0,0,0,1,0,0,0,0
42576.54,209,0,0,0,0,0,0,0,1,0,0
30138.13,152,0,1,0,0,0,0,0,0,0,0
16166.01,160,0,0,0,1,0,0,0,0,0,0
7289.4,295,0,0,0,0,1,0,0,0,0,0
20184.82,38,0,0,1,0,0,0,0,0,0,0
7157.63,279,0,0,0,0,0,0,0,1,0,0
49322.83,199,0,0,0,0,0,0,1,0,0,0
12296.33,153,0,0,0,1,0,0,0,0,0,0
15913.82,289,0,0,0,0,0,1,0,0,0,0
20814.32,96,0,0,1,0,0,0,0,0,0,0
32065.94,259,0,0,0,0,0,0,0,0,0,1
8870.62,0,1,0,0,0,0,0,0,0,0,0
10825.13,30214,0,0,0,0,0,1,0,0,0,0
20927.55,141,0,1,0,0,0,0,0,0,0,0
33037.24,360,0,0,0,0,0,0,0,0,0,1
30583.6,74,0,0,0,0,0,1,0,0,0,0
20747.93,175,0,0,0,0,0,1,0,0,0,0
17014.41,218,0,0,0,1,0,0,0,0,0,0
19368.24,83,0,0,0,0,0,0,0,0,0,1
9399.19,30092,0,0,0,0,0,0,0,0,1,0
9601.76,246,1,0,0,0,0,0,0,0,0,0
36462.61,293,0,0,0,0,0,0,0,1,0,0
12717.46,132,0,0,0,0,0,1,0,0,0,0
25344.2,85,0,0,0,0,0,0,0,0,1,0
23037.41,329,0,0,0,0,0,0,1,0,0,0
34680.01,224,0,0,0,1,0,0,0,0,0,0
19651.94,24,0,0,0,0,0,1,0,0,0,0
15943.86,176,0,0,0,0,1,0,0,0,0,0
12506.71,289,0,0,0,0,0,0,1,0,0,0
49074.43,89,0,0,0,0,0,0,0,1,0,0
5021.47,235,1,0,0,0,0,0,0,0,0,0
15471.35,30106,0,0,0,0,0,0,0,1,0,0
26860.17,30163,0,0,0,0,0,1,0,0,0,0
38521.61,30223,0,0,0,0,0,0,0,1,0,0
42289.8,216,1,0,0,0,0,0,0,0,0,0
30415.77,300,0,1,0,0,0,0,0,0,0,0
38545.78,196,0,0,0,0,0,0,0,1,0,0
18098.9,281,0,0,0,1,0,0,0,0,0,0
29968.78,67,0,0,0,0,0,1,0,0,0,0
37365.11,109,0,0,0,0,0,0,0,0,0,1
18717.03,109,0,0,0,0,1,0,0,0,0,0
21310.24,186,1,0,0,0,0,0,0,0,0,0
28612.17,147,1,0,0,0,0,0,0,0,0,0
15952.2,30056,0,0,0,0,0,0,0,0,1,0
12890.97,265,0,0,0,0,0,0,1,0,0,0
35253.85,137,0,0,1,0,0,0,0,0,0,0
2986.92,239,1,0,0,0,0,0,0,0,0,0
32390.44,10,0,0,1,0,0,0,0,0,0,0
42913.23,99,0,0,0,0,1,0,0,0,0,0
29746.51,38,0,0,0,0,0,1,0,0,0,0
6975.02,309,0,1,0,0,0,0,0,0,0,0
13911.73,30012,0,0,0,0,0,0,0,0,1,0
6313.41,152,0,0,1,0,0,0,0,0,0,0
26815.43,30005,0,0,0,0,0,0,0,1,0,0
45996.74,144,1,0,0,0,0,0,0,0,0,0
11885.64,247,0,0,0,0,0,1,0,0,0,0
38950.58,226,0,0,0,0,0,0,0,1,0,0
29587.55,41,0,0,1,0,0,0,0,0,0,0
45005.25,30117,0,0,0,0,0,0,0,0,1,0
8608.65,171,0,0,0,0,0,0,0,0,0,1
19776.94,30046,0,0,0,0,0,0,0,1,0,0
43929.04,179,0,0,0,0,0,0,0,1,0,0
47712.89,285,0,0,0,0,1,0,0,0,0,0
18306.15,111,0,0,1,0,0,0,0,0,0,0
7132.17,62,0,0,0,1,0,0,0,0,0,0
41854.14,98,0,0,0,0,0,0,0,1,0,0
32661.56,152,0,0,0,0,0,0,0,1,0,0
20244.65,173,0,0,0,0,0,0,1,0,0,0
21207.98,98,0,1,0,0,0,0,0,0,0,0
24783.22,268,0,0,1,0,0,0,0,0,0,0
20839.35,107,0,0,0,0,0,0,1,0,0,0
47877.93,232,0,0,0,0,0,0,0,0,0,1
25701.94,198,0,0,0,0,0,0,0,0,1,0
20952.92,358,0,0,0,0,1,0,0,0,0,0
15781.91,311,0,0,1,0,0,0,0,0,0,0
8.78,340,0,0,0,0,1,0,0,0,0,0
20702.78,355,0,0,0,0,0,0,1,0,0,0
4036.17,61,0,0,0,0,0,1,0,0,0,0
8979.06,59,0,1,0,0,0,0,0,0,0,0
38504.28,105,1,0,0,0,0,0,0,0,0,0
49834.73,30019,0,0,0,0,0,0,0,0,1,0
14775.44,300,0,1,0,0,0,0,0,0,0,0
34174.83,214,0,0,0,0,0,1,0,0,0,0
24172.99,323,0,0,1,0,0,0,0,0,0,0
678.1,101,0,0,0,0,0,0,1,0,0,0
49867.87,30058,0,0,0,0,0,0,0,0,1,0
15219.72,120,0,0,0,0,1,0,0,0,0,0
13428.88,71,0,0,1,0,0,0,0,0,0,0
10359.07,30006,0,0,0,0,0,0,0,0,1,0
47505.19,238,0,0,0,1,0,0,0,0,0,0
26504.65,181,1,0,0,0,0,0,0,0,0,0
13071.77,30155,0,0,0,0,0,0,0,0,1,0
25060.54,312,1,0,0,0,0,0,0,0,0,0
30620.15,224,0,1,0,0,0,0,0,0,0,0
39853.14,186,0,0,0,0,0,0,0,1,0,0
17979.48,230,0,0,0,0,0,0,0,1,0,0
47143.86,84,0,0,1,0,0,0,0,0,0,0
21537.84,95,0,0,0,0,0,0,0,0,0,1
30314.87,114,0,0,0,0,0,0,1,0,0,0
14712.18,276,0,0,0,0,0,0,0,0,1,0
46356.46,172,0,0,0,0,0,1,0,0,0,0
7126.39,339,0,0,0,0,0,1,0,0,0,0
26135.3,286,0,0,0,0,1,0,0,0,0,0
47423.64,221,0,1,0,0,0,0,0,0,0,0
35078.18,72,0,0,0,0,0,0,0,0,0,1
38825.27,302,0,0,0,0,0,1,0,0,0,0
96.87,310,1,0,0,0,0,0,0,0,0,0
1482.86,30203,0,0,0,0,0,0,1,0,0,0
28604.97,342,0,0,0,0,1,0,0,0,0,0
2492.47,283,0,1,0,0,0,0,0,0,0,0
32407.01,175,0,0,0,1,0,0,0,0,0,0
1018.86,197,0,0,0,0,0,0,0,0,0,1
9656.14,175,0,0,0,0,0,0,0,0,0,1
21011.77,327,1,0,0,0,0,0,0,0,0,0
15320.42,30194,0,0,0,0,0,0,0,0,1,0
35599.23,317,0,1,0,0,0,0,0,0,0,0
42761.52,30212,0,0,0,0,0,0,0,1,0,0
39542.81,131,0,0,0,0,0,0,0,0,0,1
2437.64,266,1,0,0,0,0,0,0,0,0,0
41999.56,341,0,0,1,0,0,0,0,0,0,0
4118.11,30247,0,0,0,0,0,0,0,1,0,0
12182.7,241,0,0,0,0,0,0,0,1,0,0
15145.1,55,0,0,0,0,0,0,0,0,0,1
37883.2,148,0,0,0,0,0,0,0,1,0,0
29249.7,186,0,0,0,1,0,0,0,0,0,0
40605.36,207,0,0,0,0,0,1,0,0,0,0
45042.74,109,0,1,0,0,0,0,0,0,0,0
1630.09,139,0,0,0,0,0,1,0,0,0,0
19080.55,84,0,0,1,0,0,0,0,0,0,0
25512.89,112,0,1,0,0,0,0,0,0,0,0
43523.92,297,0,0,0,1,0,0,0,0,0,0
5575.5,206,0,1,0,0,0,0,0,0,0,0
3582.6,278,0,0,1,0,0,0,0,0,0,0
12746.33,30283,0,0,0,0,0,0,0,0,1,0
6673.45,30213,0,0,0,0,0,0,0,0,1,0
31437.49,66,0,0,0,0,0,0,0,0,0,1
2713.42,30019,0,0,0,0,0,0,0,0,1,0
18487.39,16,1,0,0,0,0,0,0,0,0,0
36683.03,30120,0,0,0,0,0,0,0,0,1,0
21712.99,279,0,0,1,0,0,0,0,0,0,0
21421.56,245,0,0,0,0,0,0,0,1,0,0
38119.7,160,1,0,0,0,0,0,0,0,0,0
43407.33,30228,0,0,0,0,0,0,0,0,1,0
44508.17,30194,0,0,0,0,0,0,1,0,0,0
41137.2,52,0,0,1,0,0,0,0,0,0,0
44111.9,239,0,1,0,0,0,0,0,0,0,0
46772.38,124,0,0,0,0,1,0,0,0,0,0
24143.0,204,0,0,0,1,0,0,0,0,0,0
6092.51,76,1,0,0,0,0,0,0,0,0,0
33667.81,334,0,0,0,0,0,0,1,0,0,0
23561.85,71,1,0,0,0,0,0,0,0,0,0
43021.53,262,0,0,0,0,0,1,0,0,0,0
885.75,258,0,0,0,0,0,0,0,1,0,0
41645.91,8,0,0,1,0,0,0,0,0,0,0
6938.0,222,0,1,0,0,0,0,0,0,0,0
26134.66,30260,0,0,0,0,0,0,0,0,1,0
49984.74,124,0,0,0,0,0,1,0,0,0,0
20105.92,256,0,0,1,0,0,0,0,0,0,0
45643.04,30301,0,0,0,0,0,0,0,0,1,0
15606.94,114,0,1,0,0,0,0,0,0,0,0
3319.03,154,0,0,0,0,0,0,0,0,0,1
49902.4,217,0,1,0,0,0,0,0,0,0,0
22819.27,310,0,0,0,0,1,0,0,0,0,0
33003.3,57,0,0,1,0,0,0,0,0,0,0
3431.01,256,0,1,0,0,0,0,0,0,0,0
44018.94,35,1,0,0,0,0,0,0,0,0,0
2200.43,27,0,0,0,0,0,0,0,1,0,0
8694.61,93,0,0,0,0,0,1,0,0,0,0
18669.31,317,0,0,0,0,1,0,0,0,0,0
47605.08,249,0,1,0,0,0,0,0,0,0,0
44188.0,133,1,0,0,0,0,0,0,0,0,0
30562.47,274,0,0,0,0,0,0,1,0,0,0
1979.19,355,0,0,0,1,0,0,0,0,0,0
12368.79,30047,0,0,0,0,0,0,0,0,1,0
14572.81,101,0,0,0,1,0,0,0,0,0,0
39947.63,21,0,0,0,0,0,0,0,0,0,1
45603.74,230,1,0,0,0,0,0,0,0,0,0
12366.91,30136,0,0,0,0,0,0,0,1,0,0
45093.11,279,1,0,0,0,0,0,0,0,0,0
30118.21,168,0,0,0,0,0,0,1,0,0,0
11404.39,212,0,0,0,0,0,1,0,0,0,0
17805.29,272,0,0,0,0,0,0,0,0,0,1
47339.96,345,0,0,0,0,0,1,0,0,0,0
5613.98,181,0,0,0,1,0,0,0,0,0,0
48706.19,193,0,0,1,0,0,0,0,0,0,0
18480.27,223,0,0,0,1,0,0,0,0,0,0
30812.64,151,0,1,0,0,0,0,0,0,0,0
31079.79,30361,0,0,0,0,0,0,0,0,1,0
6410.45,30084,0,0,0,0,0,1,0,0,0,0
13331.93,224,0,0,0,0,0,0,0,1,0,0
2830.12,153,0,0,0,0,0,0,0,0,0,1
21950.5,359,0,0,1,0,0,0,0,0,0,0
22763.22,144,0,0,0,1,0,0,0,0,0,0
30955.82,200,0,0,0,0,0,0,0,0,0,1
37002.65,243,1,0,0,0,0,0,0,0,0,0
47678.7,126,0,0,1,0,0,0,0,0,0,0
45741.04,46,0,0,0,0,0,0,1,0,0,0
7434.17,30089,0,0,0,0,0,0,0,1,0,0
8914.96,107,0,0,0,0,0,0,0,1,0,0
34404.45,280,0,0,0,1,0,0,0,0,0,0
37591.69,2,1,0,0,0,0,0,0,0,0,0
39898.83,112,0,1,0,0,0,0,0,0,0,0
12888.73,112,0,0,0,1,0,0,0,0,0,0
1894.72,11,0,0,0,1,0,0,0,0,0,0
40062.07,342,0,0,0,1,0,0,0,0,0,0
20644.4,49,1,0,0,0,0,0,0,0,0,0
18676.11,30333,0,0,0,0,0,0,0,1,0,0
7899.71,30121,0,0,0,0,0,0,0,0,1,0
30747.22,30097,0,0,0,0,0,0,0,0,1,0
4219.54,226,0,0,1,0,0,0,0,0,0,0
24273.49,30113,0,0,0,0,0,0,0,0,1,0
26064.34,244,0,0,0,0,0,0,1,0,0,0
15535.21,163,1,0,0,0,0,0,0,0,0,0
28499.37,126,1,0,0,0,0,0,0,0,0,0
46162.66,360,0,0,0,0,0,0,1,0,0,0
1793.12,30348,0,0,0,0,0,0,0,1,0,0
31928.64,118,0,0,0,0,0,0,0,0,0,1
8918.68,250,0,0,1,0,0,0,0,0,0,0
9044.97,273,0,0,0,1,0,0,0,0,0,0
21798.46,319,0,0,0,0,0,1,0,0,0,0
37529.87,359,0,1,0,0,0,0,0,0,0,0
25392.5,18,0,1,0,0,0,0,0,0,0,0
47952.33,62,0,0,0,0,1,0,0,0,0,0
38083.81,300,0,0,0,1,0,0,0,0,0,0
2570.53,9,0,0,0,0,0,1,0,0,0,0
13303.97,298,0,0,1,0,0,0,0,0,0,0
25152.21,36,0,0,1,0,0,0,0,0,0,0
41741.35,12,0,0,0,0,0,0,0,0,0,1
6202.17,30057,0,0,0,0,0,0,0,0,1,0
32755.22,272,0,0,0,0,0,0,0,1,0,0
39582.79,276,0,0,0,0,0,0,1,0,0,0
32353.5,346,0,0,0,0,0,1,0,0,0,0
6335.09,34,1,0,0,0,0,0,0,0,0,0
10165.3,215,0,0,0,1,0,0,0,0,0,0
33450.55,238,1,0,0,0,0,0,0,0,0,0
24401.66,30075,0,0,0,0,0,0,0,0,1,0
18470.43,348,0,1,0,0,0,0,0,0,0,0
42830.76,211,0,0,0,0,0,0,1,0,0,0
32067.05,297,1,0,0,0,0,0,0,0,0,0
27863.88,30151,0,0,0,0,0,0,0,0,1,0
22920.25,336,0,1,0,0,0,0,0,0,0,0
20852.94,322,0,0,0,1,0,0,0,0,0,0
42902.71,333,0,0,0,0,0,0,0,0,0,1
34723.99,138,0,0,0,0,0,0,0,0,0,1
18673.43,30005,0,0,0,0,0,0,1,0,0,0
18005.45,88,0,1,0,0,0,0,0,0,0,0
19778.9,230,0,0,1,0,0,0,0,0,0,0
4693.23,30103,0,0,0,0,0,0,0,0,1,0
21230.59,235,1,0,0,0,0,0,0,0,0,0
12037.06,196,1,0,0,0,0,0,0,0,0,0
7041.46,124,0,0,0,0,0,0,0,0,0,1
12397.26,264,0,0,0,0,0,0,0,0,0,1
230.02,180,0,0,0,0,0,1,0,0,0,0
1167.41,243,0,0,0,1,0,0,0,0,0,0
48933.36,63,0,0,0,0,0,1,0,0,0,0
27164.48,34,1,0,0,0,0,0,0,0,0,0
19997.57,133,0,0,1,0,0,0,0,0,0,0
5377.31,180,0,0,0,0,1,0,0,0,0,0
34994.38,30104,0,0,0,0,0,0,0,0,1,0
16817.01,218,1,0,0,0,0,0,0,0,0,0
25102.88,30301,0,0,0,0,0,0,1,0,0,0
42807.18,213,1,0,0,0,0,0,0,0,0,0
15700.94,149,0,0,0,1,0,0,0,0,0,0
20837.66,333,0,0,0,0,1,0,0,0,0,0
12035.58,37,1,0,0,0,0,0,0,0,0,0
21539.9,30258,0,0,0,0,0,0,0,0,1,0
2473.91,41,1,0,0,0,0,0,0,0,0,0
12097.65,9,0,0,0,0,0,0,0,0,0,1
19966.54,43,0,1,0,0,0,0,0,0,0,0
41003.21,361,0,0,0,0,0,1,0,0,0,0
49592.84,30092,0,0,0,0,0,0,0,0,1,0
24010.36,267,0,0,0,0,1,0,0,0,0,0
21441.83,95,0,0,0,1,0,0,0,0,0,0
24772.58,30246,0,0,0,0,0,0,0,0,1,0
19187.03,270,1,0,0,0,0,0,0,0,0,0
24123.6,227,0,1,0,0,0,0,0,0,0,0
42174.49,141,0,0,0,0,0,0,1,0,0,0
42329.06,219,0,0,0,1,0,0,0,0,0,0
11530.99,101,0,0,0,0,1,0,0,0,0,0
34696.96,318,0,0,0,0,0,1,0,0,0,0
34173.66,61,1,0,0,0,0,0,0,0,0,0
835.3,5,0,0,0,0,0,0,0,0,0,1
2219.49,332,0,0,0,0,0,1,0,0,0,0
42234.75,314,0,0,0,0,0,0,0,0,0,1
31552.97,226,0,0,0,0,1,0,0,0,0,0
49767.44,30145,0,0,0,0,0,0,0,0,1,0
11975.39,30244,0,0,0,0,0,1,0,0,0,0
14179.59,30352,0,0,0,0,0,0,0,0,1,0
49007.01,30071,0,0,0,0,0,1,0,0,0,0
16133.12,221,0,0,1,0,0,0,0,0,0,0
5483.19,30250,0,0,0,0,0,0,0,1,0,0
29385.33,30363,0,0,0,0,0,0,0,0,1,0
28177.58,43,0,0,0,0,0,1,0,0,0,0
46959.79,30293,0,0,0,0,0,0,0,0,1,0
12090.97,221,0,0,0,0,0,0,0,0,0,1
23516.19,136,0,0,0,0,0,0,0,0,0,1
14494.77,30264,0,0,0,0,0,0,0,0,1,0
42414.71,131,0,1,0,0,0,0,0,0,0,0
9711.84,257,0,0,0,0,0,0,0,0,0,1
27151.21,10,0,0,0,0,0,0,0,1,0,0
35464.34,40,0,0,0,1,0,0,0,0,0,0
38571.99,100,0,1,0,0,0,0,0,0,0,0
20144.78,173,0,0,0,0,0,0,0,1,0,0
20571.53,289,0,0,0,0,0,0,0,1,0,0
9726.5,131,0,0,1,0,0,0,0,0,0,0
47492.16,112,0,0,0,1,0,0,0,0,0,0
42207.0,356,0,0,0,0,0,0,0,0,0,1
34379.12,135,0,0,0,0,0,0,0,0,0,1
41511.62,287,0,0,0,0,0,0,0,0,0,1
21980.76,170,0,0,0,0,0,1,0,0,0,0
19356.54,30029,0,0,0,0,0,0,1,0,0,0
32951.71,302,0,1,0,0,0,0,0,0,0,0
42362.92,103,1,0,0,0,0,0,0,0,0,0
27747.14,30277,0,0,0,0,0,0,0,0,1,0
29402.74,170,0,1,0,0,0,0,0,0,0,0
35287.14,41,0,0,1,0,0,0,0,0,0,0
13270.29,87,1,0,0,0,0,0,0,0,0,0
8391.58,30089,0,0,0,0,0,0,0,0,1,0
4976.78,30027,0,0,0,0,0,0,0,0,1,0
17603.82,30080,0,0,0,0,0,0,0,1,0,0
38895.07,41,1,0,0,0,0,0,0,0,0,0
41479.22,30099,0,0,0,0,0,0,0,1,0,0
37351.73,118,0,0,0,0,0,0,0,1,0,0
29870.1,81,0,0,0,0,1,0,0,0,0,0
6669.42,30211,0,0,0,0,0,0,0,0,1,0
33518.8,30167,0,0,0,0,0,0,0,0,1,0
38582.61,214,0,1,0,0,0,0,0,0,0,0
36637.01,106,0,0,0,1,0,0,0,0,0,0
14903.95,269,0,0,0,0,0,0,1,0,0,0
34530.76,0,0,0,0,0,0,0,1,0,0,0
2479.25,44,0,0,0,1,0,0,0,0,0,0
18119.67,217,1,0,0,0,0,0,0,0,0,0
12207.98,73,1,0,0,0,0,0,0,0,0,0
9880.33,267,0,0,0,0,0,0,0,0,0,1
32876.35,79,0,0,0,0,0,0,1,0,0,0
877.38,91,0,0,0,0,0,0,1,0,0,0
22014.5,30190,0,0,0,0,0,0,0,0,1,0
25680.02,226,1,0,0,0,0,0,0,0,0,0
48758.96,105,0,0,0,0,0,0,0,0,0,1
7488.41,99,0,0,1,0,0,0,0,0,0,0
43559.13,313,0,0,0,1,0,0,0,0,0,0
6529.32,38,1,0,0,0,0,0,0,0,0,0
35193.46,316,0,1,0,0,0,0,0,0,0,0
35351.69,197,0,1,0,0,0,0,0,0,0,0
9335.1,30109,0,0,0,0,0,0,0,1,0,0
26980.24,219,0,0,0,0,0,1,0,0,0,0
28022.77,81,0,1,0,0,0,0,0,0,0,0
16611.94,30202,0,0,0,0,0,0,0,0,1,0
2546.21,30097,0,0,0,0,0,0,0,0,1,0
41070.11,291,0,0,0,0,0,1,0,0,0,0
21181.1,30169,0,0,0,0,0,0,0,0,1,0
5045.8,66,0,0,0,0,0,0,0,1,0,0
4043.63,28,0,0,0,0,0,1,0,0,0,0
34308.96,239,0,0,0,1,0,0,0,0,0,0
21192.28,208,0,0,0,0,0,0,1,0,0,0
36856.2,324,0,0,0,0,0,0,0,0,0,1
32377.74,6,0,0,0,0,1,0,0,0,0,0
27658.84,125,1,0,0,0,0,0,0,0,0,0
26714.09,258,0,0,0,0,0,0,0,1,0,0
716.63,88,0,0,0,0,0,0,0,0,0,1
48327.88,115,0,1,0,0,0,0,0,0,0,0
8310.77,224,0,0,0,0,0,0,1,0,0,0
5243.56,328,0,0,0,0,0,1,0,0,0,0
15023.95,236,0,0,0,0,0,1,0,0,0,0
33395.52,258,1,0,0,0,0,0,0,0,0,0
27876.22,178,1,0,0,0,0,0,0,0,0,0
23126.18,71,0,0,0,0,0,0,0,0,0,1
47629.84,228,1,0,0,0,0,0,0,0,0,0
28349.39,6,1,0,0,0,0,0,0,0,0,0
9962.62,154,1,0,0,0,0,0,0,0,0,0
9120.69,30179,0,0,0,0,0,0,0,0,1,0
35850.75,159,0,0,0,1,0,0,0,0,0,0
6671.03,30265,0,0,0,0,0,0,0,1,0,0
23415.35,174,0,0,1,0,0,0,0,0,0,0
22517.35,58,0,0,0,1,0,0,0,0,0,0
8309.11,194,0,0,0,0,0,0,0,0,0,1
44882.03,184,0,0,1,0,0,0,0,0,0,0
35155.36,346,0,0,0,1,0,0,0,0,0,0
35124.71,304,0,0,0,0,1,0,0,0,0,0
4277.08,122,0,0,0,1,0,0,0,0,0,0
32669.74,316,0,0,0,1,0,0,0,0,0,0
35026.61,232,0,0,0,0,0,0,0,0,0,1
24744.28,318,1,0,0,0,0,0,0,0,0,0
45485.48,35,0,0,0,0,0,0,0,0,0,1
25344.02,50,0,0,0,0,0,0,0,1,0,0
44242.94,127,0,0,0,0,0,0,0,1,0,0
10225.52,28,0,1,0,0,0,0,0,0,0,0
40350.68,105,0,0,0,0,1,0,0,0,0,0
41318.17,317,0,0,0,0,0,0,0,1,0,0
42710.95,256,0,0,0,1,0,0,0,0,0,0
21639.65,194,0,1,0,0,0,0,0,0,0,0
29862.2,109,0,0,0,0,0,0,0,0,0,1
14447.17,7,0,1,0,0,0,0,0,0,0,0
16886.75,125,0,0,0,0,0,0,0,1,0,0
24373.49,30240,0,0,0,0,0,0,0,0,1,0
47042.86,30028,0,0,0,0,0,0,0,0,1,0
38246.96,30160,0,0,0,0,0,0,0,1,0,0
35016.1,172,0,0,0,0,1,0,0,0,0,0
31240.34,30240,0,0,0,0,0,0,0,0,1,0
19960.74,284,0,0,0,0,0,1,0,0,0,0
14428.31,227,0,1,0,0,0,0,0,0,0,0
14567.62,219,0,0,0,1,0,0,0,0,0,0
40653.3,160,0,0,0,0,0,1,0,0,0,0
1880.97,303,1,0,0,0,0,0,0,0,0,0
14104.65,178,0,0,0,0,0,0,1,0,0,0
6936.96,257,0,0,0,0,0,0,0,0,0,1
46340.82,147,0,0,0,0,0,0,0,0,0,1
17932.28,303,0,0,0,0,0,0,1,0,0,0
45160.53,215,0,0,0,0,0,0,0,1,0,0
10505.28,80,0,0,0,0,0,1,0,0,0,0
13044.62,145,0,0,0,0,0,1,0,0,0,0
30000.22,49,0,1,0,0,0,0,0,0,0,0
8702.56,231,0,0,0,0,0,1,0,0,0,0
36942.18,84,0,0,1,0,0,0,0,0,0,0
38658.3,30359,0,0,0,0,0,0,0,0,1,0
39568.14,184,1,0,0,0,0,0,0,0,0,0
45937.78,36,1,0,0,0,0,0,0,0,0,0
25683.74,202,0,0,0,0,0,1,0,0,0,0
25415.44,307,0,0,0,0,0,1,0,0,0,0
2541.6,284,0,0,0,0,0,0,1,0,0,0
3288.39,223,0,0,0,1,0,0,0,0,0,0
3571.38,324,0,0,0,1,0,0,0,0,0,0
