trans_amount,avail_credit,account_age,is_Client Expenses,is_Office Supplies,is_Payroll,is_Rent,is_Utilities,is_Vendor Payments,"is_Agriculture, Forestry, And Fishing",is_Construction,"is_Finance, Insurance, And Real Estate",is_Retail Trade,is_Wholesale Trade,metro_encoded,income_encoded
155.95,28058.37,233,0,1,0,0,0,0,0,0,1,0,0,1873,1
1004.26,31453.07,501,0,0,0,0,1,0,0,0,0,1,0,1940,4
1368.24,21884.96,239,0,0,0,1,0,0,0,1,0,0,0,1940,3
1011.56,14633.41,63,0,0,0,0,0,1,1,0,0,0,0,1940,4
1352.3,29527.65,24,0,0,0,1,0,0,0,0,0,0,1,1873,4
39.86,32372.01,598,0,1,0,0,0,0,1,0,0,0,0,1873,3
1149.16,23356.51,70,1,0,0,0,0,0,0,1,0,0,0,1940,2
1248.32,8211.7,66,0,0,0,0,1,0,1,0,0,0,0,1964,3
1225.0,32601.24,513,0,0,0,1,0,0,0,1,0,0,0,1940,0
1883.21,28660.86,263,0,0,0,1,0,0,0,0,1,0,0,1873,4
605.79,34163.55,201,0,0,0,0,1,0,1,0,0,0,0,1688,0
248.67,38937.56,397,0,0,1,0,0,0,0,1,0,0,0,1873,2
631.2,45685.86,22,0,1,0,0,0,0,0,1,0,0,0,1964,4
1008.74,9757.6,589,0,0,0,1,0,0,0,0,0,1,0,1873,3
1493.65,7943.05,260,0,0,0,1,0,0,0,0,1,0,0,1688,4
108.54,3962.46,61,0,0,0,0,0,1,1,0,0,0,0,1940,2
173.31,26414.54,577,0,0,0,0,0,1,0,1,0,0,0,1906,4
1372.82,31524.56,411,0,0,0,1,0,0,0,0,1,0,0,1873,4
1853.7,4324.76,160,0,0,0,1,0,0,1,0,0,0,0,1873,1
205.57,12364.33,15,0,0,0,0,1,0,0,1,0,0,0,1940,4
389.59,35350.89,526,0,0,1,0,0,0,0,0,0,1,0,1688,1
563.7,47378.85,172,1,0,0,0,0,0,0,1,0,0,0,1964,0
5.87,1133.22,130,0,0,1,0,0,0,0,0,0,1,0,1873,2
527.73,4741.98,671,0,0,0,1,0,0,0,0,0,0,1,1964,0
821.38,32997.35,702,0,0,0,0,1,0,0,1,0,0,0,1940,3
179.74,46654.0,323,0,0,0,1,0,0,0,0,0,0,1,1940,4
227.89,38545.98,342,0,0,0,0,0,1,0,1,0,0,0,1906,0
1807.02,13182.22,719,0,1,0,0,0,0,0,0,0,1,0,1906,1
553.96,31756.85,29,0,0,0,0,0,1,0,0,0,0,1,1940,1
224.24,46688.03,60,0,0,0,0,0,1,1,0,0,0,0,1964,1
1261.4,20542.03,115,0,0,0,0,1,0,0,1,0,0,0,1906,1
1411.69,31720.05,689,0,0,0,0,1,0,0,0,0,1,0,1940,0
1048.42,31568.7,177,0,1,0,0,0,0,0,1,0,0,0,1688,4
1728.81,28998.84,279,0,0,0,1,0,0,0,1,0,0,0,1688,0
762.16,23045.32,669,0,0,0,0,0,1,0,0,0,1,0,1940,0
1931.15,26808.36,435,0,1,0,0,0,0,0,0,1,0,0,1688,1
784.05,47399.31,610,0,0,0,1,0,0,0,0,0,1,0,1940,4
561.01,5135.37,25,0,0,0,1,0,0,1,0,0,0,0,1964,1
646.58,4448.02,392,0,0,0,1,0,0,0,0,0,0,1,1873,2
1708.03,25194.15,454,0,0,0,0,0,1,0,0,0,1,0,1873,3
170.06,33421.07,594,0,0,0,0,1,0,0,0,1,0,0,1964,1
1386.78,36275.03,503,0,0,0,0,1,0,0,0,0,0,1,1906,3
495.12,26889.58,282,0,0,0,0,1,0,0,0,0,0,1,1873,0
944.97,18640.67,412,1,0,0,0,0,0,0,0,0,1,0,1873,1
454.95,12658.98,569,1,0,0,0,0,0,1,0,0,0,0,1964,0
1304.28,31078.46,467,0,0,0,0,0,1,0,0,0,0,1,1906,2
398.72,28141.99,517,1,0,0,0,0,0,0,1,0,0,0,1873,3
580.5,38805.0,174,0,0,1,0,0,0,0,0,0,1,0,1964,3
1343.68,39467.12,69,0,0,0,0,1,0,0,0,1,0,0,1906,4
532.68,23408.23,328,0,0,1,0,0,0,0,0,1,0,0,1873,0
1087.48,25979.3,518,0,1,0,0,0,0,0,0,1,0,0,1873,3
477.3,32515.54,180,0,0,0,0,1,0,0,0,1,0,0,1688,0
605.2,25702.11,309,0,1,0,0,0,0,0,0,0,0,1,1964,0
1467.05,41149.65,695,0,0,0,0,0,1,1,0,0,0,0,1940,2
1632.38,15318.36,401,0,1,0,0,0,0,0,0,0,0,1,1873,3
465.98,14300.19,185,0,0,0,1,0,0,0,0,1,0,0,1906,3
574.83,41642.45,439,1,0,0,0,0,0,1,0,0,0,0,1940,3
1348.48,42991.67,116,0,0,1,0,0,0,1,0,0,0,0,1688,3
154.01,19611.02,116,0,0,0,1,0,0,0,0,1,0,0,1688,3
909.68,46452.15,213,0,0,0,1,0,0,0,0,1,0,0,1873,3
1530.92,12599.58,555,0,0,0,1,0,0,0,0,1,0,0,1873,1
360.37,36471.69,215,0,0,0,0,1,0,0,0,0,1,0,1940,4
1171.8,34371.82,658,0,0,0,0,0,1,0,0,1,0,0,1873,0
523.63,12188.33,223,0,0,0,1,0,0,1,0,0,0,0,1873,4
795.13,0.28,621,0,1,0,0,0,0,0,0,0,0,1,1906,1
442.01,37881.46,585,0,0,1,0,0,0,1,0,0,0,0,1873,3
1498.8,19462.51,188,0,0,0,0,1,0,0,1,0,0,0,1906,0
1051.17,33750.17,260,1,0,0,0,0,0,0,0,0,0,1,1964,0
301.46,19132.58,242,0,1,0,0,0,0,0,1,0,0,0,1906,2
1710.87,8025.16,574,1,0,0,0,0,0,0,0,0,1,0,1688,4
1557.75,5932.79,679,0,0,0,0,0,1,0,0,0,1,0,1940,3
417.84,32250.23,496,0,0,0,0,1,0,0,0,1,0,0,1688,2
954.48,7106.55,313,0,0,0,1,0,0,0,1,0,0,0,1906,4
1254.45,21889.51,376,0,0,0,0,1,0,0,0,1,0,0,1906,1
41.97,21992.24,590,0,0,0,0,0,1,1,0,0,0,0,1688,4
1592.17,36878.75,397,0,0,1,0,0,0,0,0,0,1,0,1906,2
686.27,5893.5,333,0,0,0,1,0,0,0,0,1,0,0,1906,2
1577.64,42224.49,339,1,0,0,0,0,0,0,1,0,0,0,1688,4
582.9,41376.62,219,0,0,0,1,0,0,0,0,0,1,0,1940,2
1137.14,14629.41,550,0,0,0,1,0,0,1,0,0,0,0,1940,3
1159.53,43874.76,530,1,0,0,0,0,0,0,0,0,1,0,1873,3
1943.85,26277.98,499,0,0,0,1,0,0,1,0,0,0,0,1906,1
1362.89,47746.36,666,0,0,0,0,0,1,0,0,1,0,0,1688,4
605.43,36836.65,79,0,0,1,0,0,0,0,1,0,0,0,1688,2
1906.28,25891.01,85,1,0,0,0,0,0,0,0,1,0,0,1940,2
1799.01,46703.05,536,0,0,0,1,0,0,0,1,0,0,0,1906,2
1263.0,24455.13,217,0,0,0,1,0,0,0,0,0,1,0,1906,3
1675.35,20948.81,174,0,0,1,0,0,0,1,0,0,0,0,1940,0
923.9,9972.13,606,0,1,0,0,0,0,0,1,0,0,0,1940,2
859.7,24484.03,97,0,1,0,0,0,0,0,0,0,1,0,1873,0
132.88,21998.24,4,0,1,0,0,0,0,0,0,0,0,1,1873,1
834.08,3362.41,275,1,0,0,0,0,0,1,0,0,0,0,1964,3
1004.96,46901.84,392,0,0,0,0,0,1,1,0,0,0,0,1688,4
83.85,44009.01,589,0,1,0,0,0,0,0,0,1,0,0,1873,1
1206.09,12070.07,123,0,1,0,0,0,0,0,0,1,0,0,1873,0
603.52,36253.8,44,0,1,0,0,0,0,0,0,0,1,0,1940,2
1769.78,41917.6,484,0,1,0,0,0,0,0,1,0,0,0,1940,2
1867.8,8150.85,173,0,0,0,1,0,0,1,0,0,0,0,1940,4
828.81,28129.59,237,0,0,0,1,0,0,0,0,1,0,0,1906,2
266.51,47411.42,107,0,0,0,1,0,0,1,0,0,0,0,1964,4
360.91,3380.1,325,0,0,0,0,1,0,0,0,1,0,0,1688,1
1565.81,7735.34,682,0,0,0,0,1,0,1,0,0,0,0,1873,4
1012.75,47647.85,85,0,1,0,0,0,0,0,0,1,0,0,1940,3
1605.53,5811.75,310,0,0,0,0,1,0,0,0,0,0,1,1940,4
492.15,38568.1,672,0,1,0,0,0,0,1,0,0,0,0,1964,3
1680.23,35431.36,165,0,0,1,0,0,0,0,0,0,1,0,1873,3
1349.74,37916.6,213,1,0,0,0,0,0,0,1,0,0,0,1906,4
1291.33,3816.91,455,1,0,0,0,0,0,1,0,0,0,0,1940,2
1146.59,19325.59,212,0,0,1,0,0,0,1,0,0,0,0,1906,1
455.12,653.49,246,1,0,0,0,0,0,0,0,1,0,0,1964,2
80.26,15736.41,180,1,0,0,0,0,0,0,0,1,0,0,1964,1
28.98,7360.3,503,0,0,0,0,1,0,0,0,0,0,1,1688,2
1680.84,37258.94,439,0,0,0,0,1,0,0,1,0,0,0,1906,4
1483.52,8350.67,124,0,0,0,0,1,0,0,1,0,0,0,1940,0
933.65,1239.42,171,0,0,1,0,0,0,0,0,0,1,0,1906,3
1004.53,3320.59,397,0,0,0,1,0,0,0,1,0,0,0,1906,4
1652.16,8558.22,366,0,0,0,0,0,1,0,0,0,1,0,1906,3
606.92,11665.08,90,0,0,0,1,0,0,0,1,0,0,0,1964,0
961.73,28207.03,281,0,0,0,1,0,0,0,0,1,0,0,1873,0
1889.51,2125.0,424,0,0,0,1,0,0,0,1,0,0,0,1906,0
145.03,38375.24,85,1,0,0,0,0,0,0,0,0,1,0,1688,2
385.79,32888.93,2,0,0,0,1,0,0,0,0,0,0,1,1906,4
479.68,22772.45,520,0,1,0,0,0,0,0,0,0,0,1,1940,3
1551.13,7050.48,623,0,1,0,0,0,0,1,0,0,0,0,1906,4
435.65,10717.28,404,1,0,0,0,0,0,1,0,0,0,0,1873,1
1913.27,31032.61,681,0,0,0,0,1,0,0,1,0,0,0,1873,1
331.11,18316.82,478,0,0,0,0,1,0,0,0,0,1,0,1688,4
1805.96,36468.88,367,0,0,1,0,0,0,0,0,0,0,1,1906,1
1881.06,13816.96,423,0,0,0,0,1,0,0,0,0,0,1,1688,2
515.62,14214.33,350,0,0,0,1,0,0,0,1,0,0,0,1940,4
272.05,1525.14,387,0,1,0,0,0,0,0,1,0,0,0,1940,4
655.31,47569.31,609,0,0,0,0,0,1,0,0,1,0,0,1906,2
1595.04,38016.25,35,0,0,0,0,1,0,1,0,0,0,0,1964,4
1653.0,14619.34,574,0,1,0,0,0,0,0,0,0,1,0,1940,1
1100.82,15125.13,10,0,1,0,0,0,0,1,0,0,0,0,1906,3
1741.65,14367.13,138,0,0,0,0,1,0,0,0,0,0,1,1873,3
1547.8,49145.86,694,1,0,0,0,0,0,0,1,0,0,0,1940,0
793.72,5382.99,683,0,0,0,0,0,1,0,1,0,0,0,1940,4
550.44,42543.0,281,1,0,0,0,0,0,0,0,0,1,0,1964,3
785.88,3238.57,699,0,0,0,0,1,0,0,0,0,0,1,1873,2
270.33,28139.06,271,0,0,0,0,1,0,0,0,1,0,0,1906,0
1504.52,49410.75,370,0,0,0,0,1,0,1,0,0,0,0,1940,1
956.96,13606.42,184,1,0,0,0,0,0,0,0,1,0,0,1873,0
1092.55,31368.61,129,0,0,1,0,0,0,0,0,0,1,0,1873,1
530.09,18878.43,468,0,0,0,0,0,1,0,0,0,1,0,1873,3
119.56,28417.0,68,0,0,0,1,0,0,0,0,0,0,1,1873,0
350.74,20184.71,546,0,0,1,0,0,0,0,0,0,0,1,1688,2
1473.52,30512.16,234,0,0,0,0,0,1,0,0,1,0,0,1906,4
1276.28,47660.1,402,0,0,0,0,1,0,0,0,0,0,1,1964,1
643.37,24807.67,226,0,0,1,0,0,0,0,1,0,0,0,1964,2
293.07,1763.91,149,0,1,0,0,0,0,0,1,0,0,0,1906,1
83.75,27791.81,118,0,0,1,0,0,0,0,1,0,0,0,1940,1
1548.96,31527.05,553,0,0,0,0,0,1,1,0,0,0,0,1906,3
1796.64,11515.97,427,0,0,0,1,0,0,0,0,0,1,0,1940,2
53.73,9056.75,392,1,0,0,0,0,0,0,0,0,1,0,1964,3
1196.96,39394.45,323,0,1,0,0,0,0,1,0,0,0,0,1906,1
1831.58,15735.6,312,0,0,0,0,1,0,0,1,0,0,0,1906,1
1751.97,35818.65,75,0,0,1,0,0,0,0,0,0,0,1,1964,2
1532.48,45090.41,416,0,0,0,1,0,0,0,0,0,1,0,1964,2
704.77,28040.68,21,0,0,0,0,0,1,1,0,0,0,0,1906,1
1523.25,27337.77,277,0,0,0,0,1,0,0,0,1,0,0,1940,3
216.26,21022.77,487,0,0,0,1,0,0,1,0,0,0,0,1688,1
1061.07,29997.94,642,0,1,0,0,0,0,1,0,0,0,0,1964,4
1994.85,40897.23,601,0,0,1,0,0,0,0,1,0,0,0,1964,0
993.52,29017.03,33,1,0,0,0,0,0,1,0,0,0,0,1964,3
133.69,49505.14,339,0,0,1,0,0,0,0,1,0,0,0,1906,1
517.43,10135.48,355,0,0,0,0,1,0,0,1,0,0,0,1906,1
957.12,36263.22,357,0,1,0,0,0,0,0,0,1,0,0,1873,3
969.08,24403.28,298,0,0,0,0,0,1,0,0,0,0,1,1940,1
1246.14,46093.8,143,0,0,1,0,0,0,1,0,0,0,0,1688,1
515.14,40644.8,94,1,0,0,0,0,0,0,0,1,0,0,1688,3
333.05,15523.9,352,0,1,0,0,0,0,0,0,1,0,0,1688,2
1395.5,47669.29,283,0,0,0,0,0,1,0,0,1,0,0,1964,3
1622.53,17791.38,227,0,0,1,0,0,0,0,1,0,0,0,1906,1
1041.38,26953.09,433,0,1,0,0,0,0,0,0,0,0,1,1688,4
1207.98,17336.27,18,1,0,0,0,0,0,0,1,0,0,0,1873,3
64.38,27018.24,452,0,1,0,0,0,0,0,1,0,0,0,1906,4
122.21,35720.43,603,1,0,0,0,0,0,1,0,0,0,0,1964,1
451.54,48078.46,626,1,0,0,0,0,0,0,0,0,1,0,1873,4
1517.91,27771.85,515,0,1,0,0,0,0,0,0,1,0,0,1873,4
382.21,36881.95,593,0,1,0,0,0,0,0,0,0,1,0,1964,1
1076.42,36332.3,388,0,0,0,1,0,0,0,0,0,0,1,1906,4
1552.73,18910.96,228,0,1,0,0,0,0,0,0,0,1,0,1964,3
566.03,17963.72,216,0,0,0,0,1,0,0,1,0,0,0,1688,4
1067.25,26076.39,377,0,0,0,1,0,0,0,1,0,0,0,1964,2
738.54,29032.3,361,0,0,0,1,0,0,0,0,0,1,0,1964,1
43.28,32704.7,131,0,1,0,0,0,0,0,1,0,0,0,1688,4
1626.29,37775.4,18,0,0,1,0,0,0,0,0,0,0,1,1906,3
1961.31,11951.49,527,0,0,0,0,0,1,0,1,0,0,0,1964,2
591.45,37125.37,377,0,0,0,1,0,0,0,0,1,0,0,1964,2
245.3,47528.82,531,0,0,0,1,0,0,0,0,0,0,1,1873,3
842.64,31873.55,289,0,1,0,0,0,0,0,0,0,0,1,1873,1
269.99,1158.8,590,0,0,0,0,1,0,0,0,0,1,0,1688,2
1223.67,22043.72,317,0,0,0,1,0,0,0,0,0,0,1,1906,3
985.78,39716.59,19,0,1,0,0,0,0,0,1,0,0,0,1940,4
1476.44,14524.24,123,0,0,0,0,0,1,1,0,0,0,0,1873,1
280.67,24548.7,699,1,0,0,0,0,0,0,0,1,0,0,1873,2
1951.28,3161.45,522,0,0,1,0,0,0,0,0,0,0,1,1873,1
898.35,14898.29,393,1,0,0,0,0,0,0,0,0,1,0,1873,3
1405.17,16659.01,168,0,0,0,0,1,0,1,0,0,0,0,1906,3
1302.16,29098.67,159,0,0,1,0,0,0,0,0,0,1,0,1940,4
1055.22,47662.07,44,0,0,0,1,0,0,0,1,0,0,0,1940,0
384.7,12785.06,87,0,0,0,0,1,0,0,0,0,0,1,1964,2
964.63,18433.57,285,0,0,1,0,0,0,0,0,1,0,0,1940,3
255.14,48607.36,179,0,0,0,0,0,1,0,0,1,0,0,1688,3
753.39,37748.04,515,0,0,0,0,1,0,0,0,0,0,1,1964,1
1103.79,19861.88,236,0,0,0,0,1,0,1,0,0,0,0,1964,1
1942.59,44043.83,558,0,1,0,0,0,0,0,0,0,0,1,1964,1
1954.03,20539.83,311,1,0,0,0,0,0,0,1,0,0,0,1873,1
5.34,16034.55,479,0,0,0,1,0,0,0,0,1,0,0,1688,3
1116.52,1845.62,515,0,0,0,1,0,0,1,0,0,0,0,1873,0
1146.59,18869.74,652,0,0,1,0,0,0,0,0,0,0,1,1906,0
1800.05,34406.28,572,1,0,0,0,0,0,0,1,0,0,0,1688,3
293.93,24533.49,279,0,0,0,1,0,0,0,1,0,0,0,1688,2
260.92,38829.73,26,0,0,0,0,1,0,0,1,0,0,0,1906,4
1767.99,6115.67,266,0,1,0,0,0,0,0,0,0,0,1,1964,2
1286.32,40566.81,241,0,0,1,0,0,0,0,0,1,0,0,1906,3
183.47,3392.22,729,0,0,0,0,0,1,0,0,0,1,0,1940,1
652.9,24376.37,279,0,0,0,0,0,1,0,0,1,0,0,1873,1
526.46,39055.76,730,1,0,0,0,0,0,0,0,0,0,1,1964,4
753.54,12240.58,617,0,1,0,0,0,0,1,0,0,0,0,1964,0
1685.6,46565.77,330,0,1,0,0,0,0,0,0,0,0,1,1688,3
1030.19,1016.4,544,0,0,1,0,0,0,0,1,0,0,0,1688,1
1707.18,39778.75,104,0,0,0,1,0,0,1,0,0,0,0,1906,1
1906.62,8475.21,114,0,0,1,0,0,0,0,0,0,0,1,1964,3
1923.67,36142.48,423,0,0,0,0,0,1,0,1,0,0,0,1873,1
73.66,15761.05,102,0,0,1,0,0,0,0,0,1,0,0,1873,3
1015.22,46773.14,351,0,0,0,1,0,0,0,0,1,0,0,1873,2
1126.66,38884.5,140,0,0,0,0,0,1,0,1,0,0,0,1964,3
679.04,46496.86,714,1,0,0,0,0,0,0,0,0,1,0,1940,3
665.0,25798.63,717,0,0,1,0,0,0,0,0,0,1,0,1873,3
502.63,34750.49,137,0,0,0,1,0,0,0,0,1,0,0,1688,0
572.22,11995.33,608,0,0,0,1,0,0,0,0,0,1,0,1964,1
977.16,15734.74,58,0,0,0,0,1,0,0,0,0,0,1,1964,3
1048.5,12240.25,180,0,1,0,0,0,0,0,1,0,0,0,1964,0
1194.97,35603.88,444,0,0,0,0,1,0,0,0,1,0,0,1873,0
1041.75,39677.11,530,1,0,0,0,0,0,0,0,1,0,0,1906,0
325.66,45455.76,205,0,0,0,0,0,1,0,0,1,0,0,1940,3
647.24,43328.65,68,0,0,0,1,0,0,1,0,0,0,0,1688,1
147.89,42189.83,248,1,0,0,0,0,0,1,0,0,0,0,1906,0
950.22,9907.24,301,0,0,0,0,0,1,0,0,1,0,0,1906,4
1426.31,27219.5,37,0,0,1,0,0,0,0,0,0,1,0,1964,4
1313.75,16359.89,678,0,1,0,0,0,0,0,0,0,1,0,1688,4
507.97,8115.97,260,0,0,0,0,0,1,0,0,0,0,1,1964,2
39.06,9467.79,412,0,0,1,0,0,0,0,0,0,1,0,1873,0
1956.41,47791.23,36,0,1,0,0,0,0,0,0,1,0,0,1964,2
1914.2,26953.93,139,0,0,1,0,0,0,0,0,0,0,1,1688,0
792.81,18085.25,19,0,0,1,0,0,0,0,0,1,0,0,1688,3
1305.75,9291.02,601,1,0,0,0,0,0,0,0,1,0,0,1906,1
1689.7,24335.17,245,0,1,0,0,0,0,1,0,0,0,0,1906,0
1789.24,29592.86,216,0,0,0,1,0,0,0,0,1,0,0,1964,4
1405.15,42115.43,153,0,0,0,0,1,0,0,0,1,0,0,1688,3
1626.91,18313.69,280,0,0,0,0,0,1,0,1,0,0,0,1940,3
437.58,36273.88,509,0,0,1,0,0,0,0,0,0,0,1,1873,4
1117.45,13945.1,314,0,0,0,1,0,0,0,1,0,0,0,1688,4
1015.75,17346.33,296,0,0,0,1,0,0,1,0,0,0,0,1964,1
1677.12,1847.23,420,0,0,1,0,0,0,1,0,0,0,0,1964,1
1382.96,20444.59,4,0,0,0,0,0,1,0,0,1,0,0,1688,0
1711.26,21676.18,430,0,0,0,1,0,0,0,0,0,0,1,1906,3
1335.06,5846.62,431,1,0,0,0,0,0,0,0,0,0,1,1688,2
639.55,35940.87,36,0,0,0,0,1,0,0,0,0,1,0,1688,3
1057.47,9967.13,285,0,0,0,0,1,0,0,0,1,0,0,1873,2
1609.96,14802.85,367,1,0,0,0,0,0,0,0,1,0,0,1964,1
1831.25,17630.5,211,0,0,0,0,1,0,0,1,0,0,0,1940,2
1583.69,37868.29,188,1,0,0,0,0,0,0,0,0,1,0,1964,0
238.01,31978.24,681,0,0,1,0,0,0,1,0,0,0,0,1688,1
1625.46,16944.67,157,0,0,1,0,0,0,0,1,0,0,0,1873,3
390.21,38938.13,486,0,0,0,0,1,0,0,1,0,0,0,1964,0
1759.04,42869.94,508,0,0,0,0,0,1,0,0,0,0,1,1873,0
113.18,18011.86,640,0,0,0,1,0,0,0,0,0,0,1,1940,0
511.82,9300.31,390,0,0,0,0,0,1,1,0,0,0,0,1873,1
1324.73,48934.89,585,0,0,1,0,0,0,0,1,0,0,0,1940,2
1016.37,41779.81,701,0,0,0,0,0,1,1,0,0,0,0,1873,3
1558.09,43096.46,616,0,0,0,1,0,0,0,1,0,0,0,1940,3
1373.58,18695.8,429,0,0,0,0,1,0,1,0,0,0,0,1940,2
1952.54,12293.21,15,0,0,0,0,1,0,0,0,0,0,1,1964,4
1364.56,5117.1,236,0,0,0,0,0,1,1,0,0,0,0,1688,3
1042.16,14110.21,697,1,0,0,0,0,0,0,1,0,0,0,1940,4
1010.22,15184.58,379,0,0,0,1,0,0,1,0,0,0,0,1940,0
45.76,32883.74,281,1,0,0,0,0,0,1,0,0,0,0,1873,0
1944.43,18570.42,10,0,0,0,0,0,1,1,0,0,0,0,1906,4
16.15,14291.24,269,0,0,0,0,0,1,0,0,0,0,1,1906,4
370.3,12786.38,543,0,0,1,0,0,0,0,0,0,1,0,1964,3
992.92,49631.7,427,0,0,0,1,0,0,1,0,0,0,0,1873,2
1001.49,21867.54,121,0,0,1,0,0,0,0,0,1,0,0,1940,3
42.6,35451.76,354,0,0,0,1,0,0,0,0,1,0,0,1940,2
99.27,33286.25,596,0,0,0,1,0,0,0,0,0,0,1,1964,0
319.69,40316.2,648,0,1,0,0,0,0,0,0,1,0,0,1964,2
616.07,17389.25,458,0,0,0,1,0,0,0,0,1,0,0,1873,2
832.82,32826.96,720,0,0,1,0,0,0,0,0,0,1,0,1964,0
1600.04,25741.49,626,0,0,0,0,0,1,0,1,0,0,0,1906,2
1265.77,40036.56,136,0,0,0,0,1,0,0,0,0,0,1,1964,0
953.54,1118.74,517,0,0,1,0,0,0,0,0,0,0,1,1940,2
717.6,41976.2,513,1,0,0,0,0,0,0,1,0,0,0,1906,3
218.69,25939.91,702,0,0,0,1,0,0,1,0,0,0,0,1940,3
519.76,40422.4,468,1,0,0,0,0,0,1,0,0,0,0,1873,0
411.29,40790.82,230,0,1,0,0,0,0,0,0,0,1,0,1964,3
345.72,49275.92,145,0,0,0,1,0,0,0,0,0,1,0,1906,2
1310.52,45612.17,616,0,0,0,0,1,0,0,1,0,0,0,1964,1
17.36,40475.51,120,1,0,0,0,0,0,1,0,0,0,0,1873,1
939.3,38804.8,70,0,0,1,0,0,0,0,1,0,0,0,1940,4
440.14,17070.48,229,0,0,1,0,0,0,0,0,0,0,1,1873,2
1824.95,30919.73,397,0,0,0,1,0,0,0,0,1,0,0,1688,3
756.88,23009.25,341,0,0,0,0,0,1,0,0,1,0,0,1940,3
1520.91,13574.39,341,0,1,0,0,0,0,0,0,1,0,0,1940,2
1995.1,20246.55,67,1,0,0,0,0,0,0,1,0,0,0,1906,2
543.23,12892.61,1,0,0,0,1,0,0,0,0,0,1,0,1940,0
629.02,38072.45,312,0,0,0,0,0,1,0,1,0,0,0,1873,4
1300.23,15073.17,676,0,0,0,1,0,0,1,0,0,0,0,1940,1
1803.29,1519.69,255,0,0,0,1,0,0,0,0,0,0,1,1906,2
345.82,1350.92,368,0,0,0,0,0,1,0,1,0,0,0,1906,4
1290.62,32980.02,6,0,0,0,1,0,0,0,0,1,0,0,1964,2
1695.59,24689.58,199,0,0,0,0,1,0,0,0,0,1,0,1688,4
1785.33,29212.36,89,0,0,0,0,0,1,0,0,0,1,0,1906,3
1766.31,11284.37,710,0,0,1,0,0,0,0,0,0,1,0,1964,4
429.22,23457.79,6,0,0,1,0,0,0,0,0,0,1,0,1873,2
1323.37,39999.68,42,1,0,0,0,0,0,0,0,1,0,0,1688,2
1599.74,8167.83,640,0,0,0,0,1,0,0,0,1,0,0,1906,1
937.38,37557.37,640,0,0,1,0,0,0,0,1,0,0,0,1873,4
1826.22,45804.2,231,0,0,0,1,0,0,0,0,1,0,0,1964,2
1476.29,6476.66,652,0,0,0,0,0,1,0,0,0,0,1,1940,3
1856.94,1491.73,56,0,0,1,0,0,0,0,0,0,1,0,1688,4
309.0,35810.04,335,0,0,0,1,0,0,0,0,0,0,1,1873,3
837.35,12322.26,62,0,0,1,0,0,0,0,0,0,1,0,1964,4
1971.37,18002.63,161,0,1,0,0,0,0,0,0,0,1,0,1940,1
667.2,17887.03,161,0,1,0,0,0,0,0,1,0,0,0,1906,4
1381.51,28435.67,578,0,0,0,0,1,0,0,0,0,1,0,1873,3
195.94,49193.65,103,1,0,0,0,0,0,0,1,0,0,0,1964,0
1123.91,37874.41,293,0,0,1,0,0,0,0,1,0,0,0,1906,3
175.28,41361.68,574,0,0,0,1,0,0,0,1,0,0,0,1964,3
1895.79,43217.48,149,1,0,0,0,0,0,0,0,0,0,1,1906,2
977.79,39751.84,327,0,0,0,0,1,0,0,0,1,0,0,1964,2
893.32,40412.22,1,0,0,0,0,1,0,0,0,1,0,0,1688,4
182.72,14010.33,544,0,0,1,0,0,0,0,0,0,1,0,1688,0
985.76,16230.85,16,0,1,0,0,0,0,0,0,0,1,0,1940,3
543.67,24461.33,682,1,0,0,0,0,0,1,0,0,0,0,1873,4
1062.62,45503.29,244,0,0,0,1,0,0,0,0,0,1,0,1688,4
1700.72,4320.17,107,1,0,0,0,0,0,0,0,0,0,1,1873,2
439.06,36481.34,407,1,0,0,0,0,0,0,0,0,0,1,1940,1
839.2,44327.52,451,0,1,0,0,0,0,0,0,1,0,0,1964,3
1137.6,9159.88,165,0,0,1,0,0,0,0,1,0,0,0,1964,1
1579.46,22226.89,597,0,0,0,0,0,1,0,0,0,1,0,1940,1
1151.52,39849.07,659,0,0,1,0,0,0,0,0,0,0,1,1906,3
899.95,420.08,546,0,0,1,0,0,0,0,0,0,1,0,1688,1
316.75,41060.19,365,0,0,1,0,0,0,0,1,0,0,0,1964,1
425.93,26775.39,231,0,1,0,0,0,0,0,0,1,0,0,1940,3
1224.9,14382.24,502,0,0,1,0,0,0,0,1,0,0,0,1873,2
908.54,43026.11,670,0,0,0,1,0,0,0,0,1,0,0,1688,1
1367.18,5573.46,452,0,0,1,0,0,0,0,1,0,0,0,1940,3
1151.2,18361.76,257,0,1,0,0,0,0,0,1,0,0,0,1940,4
1653.6,29700.57,233,0,0,0,1,0,0,1,0,0,0,0,1688,0
1023.51,3181.84,276,1,0,0,0,0,0,1,0,0,0,0,1940,1
1266.24,43272.78,331,0,0,0,0,0,1,0,0,0,1,0,1940,0
1337.6,41346.21,345,0,0,0,0,0,1,0,0,1,0,0,1688,2
11.35,21140.24,636,0,0,1,0,0,0,0,1,0,0,0,1873,2
180.74,8018.18,635,0,1,0,0,0,0,0,0,0,0,1,1964,0
1422.22,33739.43,462,0,0,0,0,0,1,0,0,0,1,0,1964,2
1561.58,27396.73,52,0,0,0,1,0,0,0,0,1,0,0,1940,4
1481.51,25944.71,22,0,0,0,1,0,0,1,0,0,0,0,1964,4
